,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
4796,03-06-2012 02:00,Summer,0,0, Clear + Few clouds,21.32,25,59,7.0015,217
4152,13-07-2012 04:00,Fall,0,1, Mist + Cloudy ,27.06,31.06,61,0,217
7157,08-08-2012 18:00,Fall,0,1, Mist + Cloudy ,31.98,36.365,55,11.0014,217
6482,16-08-2012 11:00,Fall,0,1, Clear + Few clouds,31.16,33.335,37,6.0032,217
3448,15-10-2012 16:00,Winter,0,1, Clear + Few clouds,22.96,26.515,64,19.9995,217
7053,18-12-2012 06:00,Winter,0,1, Clear + Few clouds,14.76,17.425,93,11.0014,217
1429,05-01-2011 02:00,Spring,0,1, Clear + Few clouds,6.56,9.85,74,6.0032,218
4145,05-03-2011 22:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,77,19.9995,218
8562,04-04-2011 19:00,Summer,0,1, Clear + Few clouds,28.7,31.82,24,31.0009,218
3602,03-08-2011 14:00,Fall,0,1, Mist + Cloudy ,31.16,35.605,58,15.0013,218
7537,11-08-2011 05:00,Fall,0,1, Clear + Few clouds,26.24,31.06,61,12.998,218
8691,09-12-2011 06:00,Winter,0,1, Clear + Few clouds,9.02,12.88,80,6.0032,218
6157,08-01-2012 11:00,Spring,0,0, Clear + Few clouds,14.76,17.425,46,15.0013,218
4326,11-01-2012 12:00,Spring,0,1," Light Snow, Light Rain",12.3,16.665,81,0,218
971,13-01-2012 15:00,Spring,0,1, Clear + Few clouds,10.66,10.605,33,39.0007,218
7265,14-01-2012 21:00,Spring,0,0, Clear + Few clouds,7.38,8.335,43,16.9979,218
8459,01-04-2012 22:00,Summer,0,0," Light Snow, Light Rain",20.5,24.24,63,7.0015,218
2330,03-04-2012 19:00,Summer,0,1, Clear + Few clouds,22.96,26.515,26,7.0015,218
5857,02-06-2012 22:00,Summer,0,0, Clear + Few clouds,23.78,27.275,46,8.9981,218
1444,08-06-2012 03:00,Summer,0,1, Clear + Few clouds,22.14,25.76,60,6.0032,218
2857,15-06-2012 09:00,Summer,0,1, Clear + Few clouds,25.42,30.305,65,11.0014,218
7927,15-06-2012 14:00,Summer,0,1, Clear + Few clouds,29.52,32.575,39,12.998,218
5767,07-07-2012 15:00,Fall,0,0, Clear + Few clouds,39.36,42.425,26,0,218
5949,01-09-2012 01:00,Fall,0,0, Clear + Few clouds,29.52,34.85,74,8.9981,218
1706,13-01-2011 02:00,Spring,0,1, Clear + Few clouds,5.74,6.06,50,23.9994,219
4283,15-01-2011 16:00,Spring,0,0, Mist + Cloudy ,13.94,16.665,34,12.998,219
1889,02-04-2011 19:00,Summer,0,0, Clear + Few clouds,14.76,16.665,53,23.9994,219
2147,14-04-2011 17:00,Summer,0,1, Clear + Few clouds,24.6,30.305,28,0,219
7855,04-07-2011 06:00,Fall,1,0, Clear + Few clouds,26.24,28.79,89,11.0014,219
6303,02-08-2011 16:00,Fall,0,1, Clear + Few clouds,36.9,38.635,25,19.0012,219
3138,06-08-2011 15:00,Fall,0,0, Mist + Cloudy ,34.44,40.15,53,16.9979,219
3868,09-11-2011 00:00,Winter,0,1, Clear + Few clouds,14.76,18.94,87,0,219
783,15-11-2011 03:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,68,22.0028,219
4530,03-01-2012 14:00,Spring,0,1, Clear + Few clouds,6.56,6.06,43,35.0008,219
3284,19-02-2012 15:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,49,12.998,219
5013,04-05-2012 06:00,Summer,0,1, Clear + Few clouds,22.14,25.76,94,7.0015,219
4717,10-07-2012 12:00,Fall,0,1, Clear + Few clouds,32.8,35.605,41,8.9981,219
7477,16-08-2012 07:00,Fall,0,1, Clear + Few clouds,26.24,30.305,69,15.0013,219
2891,04-09-2012 15:00,Fall,0,1, Clear + Few clouds,32.8,38.635,59,31.0009,219
7256,19-10-2012 15:00,Winter,0,1, Clear + Few clouds,26.24,30.305,65,19.9995,219
8099,08-12-2012 18:00,Winter,0,0, Clear + Few clouds,16.4,20.455,87,7.0015,219
7397,01-01-2011 00:00,Spring,0,0, Clear + Few clouds,9.84,14.395,81,0,220
8669,17-01-2011 10:00,Spring,1,0, Mist + Cloudy ,6.56,7.575,50,16.9979,220
3270,15-04-2011 23:00,Summer,1,0, Mist + Cloudy ,14.76,17.425,81,12.998,220
1140,01-05-2011 19:00,Summer,0,0, Mist + Cloudy ,18.86,22.725,84,7.0015,220
5821,10-06-2011 04:00,Summer,0,1, Clear + Few clouds,27.06,30.305,78,11.0014,220
8200,15-06-2011 04:00,Summer,0,1, Clear + Few clouds,20.5,24.24,63,19.0012,220
1094,08-08-2011 19:00,Fall,0,1, Clear + Few clouds,33.62,37.12,43,7.0015,220
8348,13-08-2011 02:00,Fall,0,0, Clear + Few clouds,27.88,31.82,57,0,220
1824,17-09-2011 20:00,Fall,0,0, Clear + Few clouds,21.32,25,68,8.9981,220
1235,15-11-2011 04:00,Winter,0,1, Clear + Few clouds,22.96,26.515,64,19.9995,220
4462,04-09-2012 09:00,Fall,0,1, Mist + Cloudy ,29.52,34.85,79,15.0013,220
7451,03-11-2012 00:00,Winter,0,0, Clear + Few clouds,13.94,16.665,53,11.0014,220
1274,10-11-2012 00:00,Winter,0,0, Clear + Few clouds,13.12,16.665,76,6.0032,220
2447,10-11-2012 06:00,Winter,0,0, Clear + Few clouds,9.84,12.88,93,6.0032,220
5942,02-12-2012 17:00,Winter,0,0," Light Snow, Light Rain",16.4,20.455,76,12.998,220
6752,08-12-2012 05:00,Winter,0,0, Mist + Cloudy ,14.76,18.18,93,7.0015,220
5095,12-12-2012 19:00,Winter,0,1, Mist + Cloudy ,12.3,14.395,56,15.0013,220
7063,16-02-2011 19:00,Spring,0,1, Clear + Few clouds,13.94,15.91,53,15.0013,221
3164,04-06-2011 15:00,Summer,0,0, Mist + Cloudy ,30.34,32.575,27,27.9993,221
1275,11-06-2011 21:00,Summer,0,0, Clear + Few clouds,27.06,31.06,74,15.0013,221
6086,04-07-2011 13:00,Fall,1,0, Mist + Cloudy ,31.98,35.605,49,0,221
3084,02-12-2011 05:00,Winter,0,1, Clear + Few clouds,9.02,12.88,80,6.0032,221
2291,03-12-2011 23:00,Winter,0,0, Clear + Few clouds,12.3,15.15,70,8.9981,221
586,12-02-2012 17:00,Spring,0,0, Clear + Few clouds,7.38,7.575,37,27.9993,221
6550,06-06-2012 07:00,Summer,0,1, Clear + Few clouds,20.5,24.24,72,0,221
7686,11-06-2012 13:00,Summer,0,1, Mist + Cloudy ,32.8,35.605,41,19.9995,221
766,05-08-2012 14:00,Fall,0,0, Clear + Few clouds,36.9,42.425,42,31.0009,221
11,10-09-2012 20:00,Fall,0,1, Clear + Few clouds,24.6,31.06,40,12.998,221
3312,11-11-2012 05:00,Winter,0,0, Clear + Few clouds,12.3,15.15,87,8.9981,221
2926,12-11-2012 00:00,Winter,1,0, Clear + Few clouds,17.22,21.21,71,7.0015,221
7083,13-12-2012 17:00,Winter,0,1, Clear + Few clouds,13.12,16.665,42,7.0015,221
8193,11-07-2011 13:00,Fall,0,1, Clear + Few clouds,35.26,40.91,50,16.9979,222
5751,05-08-2011 12:00,Fall,0,1, Clear + Few clouds,31.16,34.85,52,16.9979,222
1521,15-09-2011 16:00,Fall,0,1, Mist + Cloudy ,22.14,25.76,77,31.0009,222
8664,15-01-2012 10:00,Spring,0,0, Clear + Few clouds,5.74,6.06,54,19.0012,222
8255,19-01-2012 14:00,Spring,0,1, Clear + Few clouds,9.84,11.365,44,12.998,222
7527,08-04-2012 10:00,Summer,0,0, Clear + Few clouds,20.5,24.24,25,15.0013,222
4136,01-05-2012 10:00,Summer,0,1, Clear + Few clouds,25.42,29.545,78,16.9979,222
5413,17-08-2012 14:00,Fall,0,1, Clear + Few clouds,35.26,12.12,34,27.9993,222
5324,13-09-2012 01:00,Fall,0,1, Clear + Few clouds,22.14,25.76,77,6.0032,222
3946,14-09-2012 06:00,Fall,0,1, Clear + Few clouds,22.14,25.76,88,0,222
684,06-10-2012 01:00,Winter,0,0, Clear + Few clouds,22.96,26.515,83,16.9979,222
7953,07-10-2012 11:00,Winter,0,0, Mist + Cloudy ,17.22,21.21,71,7.0015,222
7118,17-10-2012 02:00,Winter,0,1, Clear + Few clouds,15.58,19.695,76,0,222
8642,18-10-2012 14:00,Winter,0,1, Mist + Cloudy ,25.42,31.06,50,19.9995,222
1520,06-11-2012 03:00,Winter,0,1, Clear + Few clouds,9.02,12.12,64,7.0015,222
925,17-11-2012 18:00,Winter,0,0, Clear + Few clouds,14.76,18.18,50,7.0015,222
4624,05-12-2012 22:00,Winter,0,1, Clear + Few clouds,13.12,14.395,45,26.0027,222
7831,12-01-2011 20:00,Spring,0,1, Clear + Few clouds,6.56,6.82,50,22.0028,223
2042,12-02-2011 22:00,Spring,0,0, Clear + Few clouds,9.84,12.88,44,6.0032,223
7544,13-02-2011 10:00,Spring,0,0, Clear + Few clouds,12.3,13.635,45,22.0028,223
7167,10-04-2011 19:00,Summer,0,0, Clear + Few clouds,20.5,24.24,77,12.998,223
829,13-05-2011 04:00,Summer,0,1," Light Snow, Light Rain",20.5,24.24,88,11.0014,223
4490,05-09-2011 10:00,Fall,1,0, Mist + Cloudy ,28.7,32.575,70,11.0014,223
2797,05-12-2011 17:00,Winter,0,1, Clear + Few clouds,17.22,21.21,77,0,223
4465,10-12-2011 04:00,Winter,0,0, Mist + Cloudy ,10.66,13.635,65,7.0015,223
33,06-05-2012 02:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,83,19.0012,223
1780,13-05-2012 19:00,Summer,0,0, Mist + Cloudy ,27.06,31.06,50,27.9993,223
5260,17-05-2012 10:00,Summer,0,1, Clear + Few clouds,22.96,26.515,52,16.9979,223
3503,07-07-2012 12:00,Fall,0,0, Clear + Few clouds,39.36,43.18,31,23.9994,223
3480,10-10-2012 07:00,Winter,0,1, Clear + Few clouds,18.86,22.725,82,7.0015,223
5273,07-12-2012 11:00,Winter,0,1, Mist + Cloudy ,13.12,15.91,76,12.998,223
5475,12-12-2012 18:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,49,15.0013,223
57,10-01-2011 19:00,Spring,0,1, Clear + Few clouds,6.56,8.335,47,11.0014,224
3119,12-01-2011 02:00,Spring,0,1, Clear + Few clouds,5.74,7.575,86,8.9981,224
2708,15-01-2011 19:00,Spring,0,0, Mist + Cloudy ,13.12,15.15,39,16.9979,224
789,05-02-2011 10:00,Spring,0,0," Light Snow, Light Rain",8.2,10.605,100,8.9981,224
4993,13-03-2011 06:00,Spring,0,0, Clear + Few clouds,13.94,18.18,66,0,224
22,18-05-2011 20:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,88,8.9981,224
8007,12-07-2011 22:00,Fall,0,1, Clear + Few clouds,32.8,36.365,46,8.9981,224
6988,03-08-2011 12:00,Fall,0,1," Light Snow, Light Rain",31.16,34.85,55,8.9981,224
1685,10-08-2011 15:00,Fall,0,1, Clear + Few clouds,35.26,37.12,30,22.0028,224
1908,04-09-2011 20:00,Fall,0,0, Clear + Few clouds,30.34,34.85,70,19.9995,224
250,13-09-2011 10:00,Fall,0,1, Clear + Few clouds,27.88,31.82,69,8.9981,224
4877,15-09-2011 14:00,Fall,0,1, Mist + Cloudy ,26.24,30.305,65,27.9993,224
3201,10-10-2011 04:00,Winter,1,0, Clear + Few clouds,18.86,22.725,94,0,224
272,02-11-2011 04:00,Winter,0,1, Clear + Few clouds,12.3,16.665,87,0,224
4931,08-03-2012 18:00,Spring,0,1, Mist + Cloudy ,25.42,31.06,38,36.9974,224
4849,16-03-2012 00:00,Spring,0,1, Clear + Few clouds,18.04,21.97,77,16.9979,224
1923,07-05-2012 02:00,Summer,0,1, Clear + Few clouds,20.5,24.24,77,12.998,224
219,14-05-2012 23:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,78,7.0015,224
1417,06-07-2012 08:00,Fall,0,1, Clear + Few clouds,32.8,35.605,41,11.0014,224
6603,10-07-2012 18:00,Fall,0,1," Light Snow, Light Rain",28.7,33.335,74,15.0013,224
3048,19-07-2012 17:00,Fall,0,1, Clear + Few clouds,35.26,39.395,41,0,224
5355,07-03-2011 04:00,Spring,0,1, Clear + Few clouds,8.2,7.575,80,35.0008,225
831,07-11-2011 14:00,Winter,0,1, Clear + Few clouds,22.96,26.515,37,11.0014,225
2728,04-01-2012 06:00,Spring,0,1, Clear + Few clouds,0.82,2.275,41,11.0014,225
5218,04-01-2012 20:00,Spring,0,1, Mist + Cloudy ,8.2,9.85,40,12.998,225
4970,11-03-2012 21:00,Spring,0,0, Clear + Few clouds,17.22,21.21,54,15.0013,225
935,07-06-2012 10:00,Summer,0,1, Clear + Few clouds,24.6,30.305,64,6.0032,225
6502,04-07-2012 05:00,Fall,1,0, Clear + Few clouds,27.06,31.06,69,0,225
1167,06-07-2012 16:00,Fall,0,1, Clear + Few clouds,37.72,40.91,29,7.0015,225
1961,12-08-2012 23:00,Fall,0,0, Clear + Few clouds,27.88,31.82,61,0,225
8183,04-09-2012 19:00,Fall,0,1, Clear + Few clouds,31.16,36.365,70,15.0013,225
5366,19-10-2012 20:00,Winter,0,1, Clear + Few clouds,21.32,25,77,12.998,225
6292,09-02-2011 23:00,Spring,0,1," Light Snow, Light Rain",6.56,7.575,80,12.998,226
7911,13-02-2011 13:00,Spring,0,0, Clear + Few clouds,15.58,19.695,29,23.9994,226
6659,04-03-2011 13:00,Spring,0,1, Clear + Few clouds,13.94,15.91,42,15.0013,226
5377,07-03-2011 14:00,Spring,0,1, Clear + Few clouds,13.12,14.395,36,27.9993,226
981,08-04-2011 05:00,Summer,0,1, Mist + Cloudy ,13.12,15.91,87,12.998,226
6488,13-06-2011 14:00,Summer,0,1, Clear + Few clouds,28.7,31.82,34,16.9979,226
8204,03-09-2011 04:00,Fall,0,0, Clear + Few clouds,25.42,29.545,73,11.0014,226
6248,05-11-2011 23:00,Winter,0,0, Clear + Few clouds,11.48,15.91,70,0,226
6551,12-03-2012 12:00,Spring,0,1, Clear + Few clouds,19.68,23.485,39,15.0013,226
8025,07-06-2012 13:00,Summer,0,1, Clear + Few clouds,28.7,31.82,37,19.0012,226
6531,08-06-2012 21:00,Summer,0,1, Clear + Few clouds,28.7,31.82,37,8.9981,226
2090,02-08-2012 23:00,Fall,0,1, Clear + Few clouds,29.52,34.09,70,16.9979,226
777,06-08-2012 20:00,Fall,0,1, Clear + Few clouds,31.16,36.365,66,11.0014,226
6261,15-09-2012 10:00,Fall,0,0, Clear + Few clouds,25.42,31.06,41,26.0027,226
4654,03-10-2012 07:00,Winter,0,1, Mist + Cloudy ,24.6,25.76,94,12.998,226
1393,17-10-2012 12:00,Winter,0,1, Mist + Cloudy ,21.32,25,48,11.0014,226
5640,10-12-2012 05:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,94,7.0015,226
5632,14-12-2012 06:00,Winter,0,1, Clear + Few clouds,6.56,9.09,80,7.0015,226
5109,03-04-2011 08:00,Summer,0,0, Clear + Few clouds,13.94,16.665,57,11.0014,227
5162,01-07-2011 15:00,Fall,0,1, Clear + Few clouds,33.62,34.85,21,16.9979,227
7917,11-09-2011 10:00,Fall,0,0, Clear + Few clouds,28.7,32.575,65,0,227
7590,09-01-2012 07:00,Spring,0,1, Mist + Cloudy ,9.02,12.12,60,7.0015,227
3013,10-04-2012 23:00,Summer,0,1, Clear + Few clouds,14.76,16.665,40,27.9993,227
4679,05-05-2012 14:00,Summer,0,0," Light Snow, Light Rain",28.7,32.575,61,19.9995,227
5745,15-06-2012 18:00,Summer,0,1, Clear + Few clouds,29.52,32.575,39,15.0013,227
4194,09-07-2012 15:00,Fall,0,1, Mist + Cloudy ,31.16,34.09,45,15.0013,227
7740,10-09-2012 05:00,Fall,0,1, Clear + Few clouds,20.5,24.24,72,16.9979,227
8297,14-09-2012 16:00,Fall,0,1, Mist + Cloudy ,29.52,33.335,51,0,227
8181,15-09-2012 07:00,Fall,0,0, Clear + Few clouds,22.14,25.76,52,19.0012,227
7539,17-09-2012 06:00,Fall,0,1, Clear + Few clouds,19.68,23.485,82,0,227
2644,14-12-2012 07:00,Winter,0,1, Clear + Few clouds,8.2,10.605,72,7.0015,227
6082,05-03-2011 13:00,Spring,0,0, Mist + Cloudy ,18.86,22.725,67,19.0012,228
1071,11-06-2011 16:00,Summer,0,0, Mist + Cloudy ,32.8,36.365,46,12.998,228
7324,02-08-2011 15:00,Fall,0,1, Clear + Few clouds,36.9,38.635,25,19.0012,228
1362,16-08-2011 18:00,Fall,0,1, Clear + Few clouds,31.16,34.09,45,15.0013,228
5856,13-09-2011 19:00,Fall,0,1, Clear + Few clouds,27.88,31.82,69,11.0014,228
3909,15-10-2011 09:00,Winter,0,0, Clear + Few clouds,21.32,25,48,19.9995,228
5971,14-12-2011 11:00,Winter,0,1, Mist + Cloudy ,13.94,18.18,55,0,228
3258,01-02-2012 11:00,Spring,0,1, Clear + Few clouds,16.4,20.455,58,11.0014,228
7252,18-05-2012 16:00,Summer,0,1, Clear + Few clouds,27.06,31.06,34,16.9979,228
8079,03-08-2012 09:00,Fall,0,1, Mist + Cloudy ,30.34,34.85,66,7.0015,228
6170,16-08-2012 00:00,Fall,0,1, Clear + Few clouds,27.06,31.06,69,0,228
3031,02-09-2012 16:00,Fall,0,0, Clear + Few clouds,30.34,34.85,70,0,228
3021,16-09-2012 15:00,Fall,0,0, Clear + Few clouds,26.24,31.06,41,11.0014,228
1673,19-09-2012 01:00,Fall,0,1, Mist + Cloudy ,22.14,25.76,68,16.9979,228
1043,12-12-2012 04:00,Winter,0,1, Clear + Few clouds,10.66,15.15,60,0,228
1907,03-01-2011 11:00,Spring,0,1, Clear + Few clouds,8.2,9.09,40,22.0028,229
171,08-01-2011 12:00,Spring,0,0, Mist + Cloudy ,8.2,9.09,59,23.9994,229
6375,12-01-2011 16:00,Spring,0,1, Clear + Few clouds,9.02,9.85,44,22.0028,229
8001,04-02-2011 19:00,Spring,0,1, Mist + Cloudy ,9.84,12.12,65,8.9981,229
8270,15-02-2011 04:00,Spring,0,1, Clear + Few clouds,9.02,9.09,37,35.0008,229
4675,06-03-2011 02:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,82,19.0012,229
5088,01-04-2011 06:00,Summer,0,1," Light Snow, Light Rain",9.84,11.365,93,15.0013,229
1718,07-04-2011 18:00,Summer,0,1, Clear + Few clouds,19.68,23.485,55,16.9979,229
5268,13-04-2011 22:00,Summer,0,1, Clear + Few clouds,17.22,21.21,67,12.998,229
6800,02-05-2011 08:00,Summer,0,1, Mist + Cloudy ,19.68,23.485,77,15.0013,229
7480,15-05-2011 20:00,Summer,0,0, Clear + Few clouds,22.14,25.76,88,0,229
2521,09-11-2011 17:00,Winter,0,1, Clear + Few clouds,18.86,22.725,63,7.0015,229
4415,11-11-2011 21:00,Winter,1,0, Clear + Few clouds,12.3,15.15,45,11.0014,229
5365,16-11-2011 20:00,Winter,0,1," Light Snow, Light Rain",18.04,21.97,88,26.0027,229
8087,05-02-2012 06:00,Spring,0,0, Mist + Cloudy ,10.66,12.12,70,16.9979,229
5026,09-03-2012 16:00,Spring,0,1, Clear + Few clouds,19.68,23.485,23,27.9993,229
1391,16-03-2012 08:00,Spring,0,1, Mist + Cloudy ,16.4,20.455,87,15.0013,229
5688,10-09-2012 03:00,Fall,0,1, Clear + Few clouds,21.32,25,68,19.0012,229
7993,06-12-2012 11:00,Winter,0,1, Clear + Few clouds,10.66,12.88,48,11.0014,229
1036,16-01-2011 08:00,Spring,0,0, Clear + Few clouds,9.02,10.605,55,19.0012,230
4120,17-02-2011 20:00,Spring,0,1, Clear + Few clouds,19.68,23.485,59,22.0028,230
6680,15-03-2011 21:00,Spring,0,1," Light Snow, Light Rain",13.12,16.665,81,7.0015,230
2383,17-03-2011 10:00,Spring,0,1, Clear + Few clouds,18.04,21.97,54,22.0028,230
5192,01-05-2011 01:00,Summer,0,0, Clear + Few clouds,17.22,21.21,69,7.0015,230
4638,18-05-2011 13:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,83,22.0028,230
856,06-08-2011 18:00,Fall,0,0, Mist + Cloudy ,29.52,34.85,79,30.0026,230
1969,13-08-2011 21:00,Fall,0,0, Mist + Cloudy ,27.88,31.82,83,26.0027,230
2893,03-11-2011 21:00,Winter,0,1, Clear + Few clouds,16.4,20.455,76,8.9981,230
8684,10-11-2011 10:00,Winter,0,1, Mist + Cloudy ,18.04,21.97,88,15.0013,230
7703,01-12-2011 08:00,Winter,0,1, Clear + Few clouds,10.66,11.365,60,22.0028,230
7427,08-12-2011 11:00,Winter,0,1, Clear + Few clouds,11.48,13.635,52,16.9979,230
8138,16-08-2012 02:00,Fall,0,1, Clear + Few clouds,26.24,30.305,69,12.998,230
5427,16-12-2012 23:00,Winter,0,0, Mist + Cloudy ,14.76,17.425,93,8.9981,230
1252,03-01-2011 15:00,Spring,0,1, Clear + Few clouds,10.66,12.12,30,16.9979,231
7643,10-07-2011 05:00,Fall,0,0, Clear + Few clouds,27.06,31.06,74,0,231
6351,19-07-2011 17:00,Fall,0,1, Clear + Few clouds,32.8,40.15,66,0,231
6585,10-02-2012 10:00,Spring,0,1, Mist + Cloudy ,10.66,13.635,48,8.9981,231
7309,03-06-2012 11:00,Summer,0,0, Clear + Few clouds,26.24,31.06,41,16.9979,231
2637,03-10-2012 18:00,Winter,0,1, Clear + Few clouds,28.7,32.575,65,0,231
7115,05-10-2012 16:00,Winter,0,1, Clear + Few clouds,29.52,32.575,37,0,231
1310,15-10-2012 03:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,73,16.9979,231
6964,10-11-2012 12:00,Winter,0,0, Clear + Few clouds,19.68,23.485,48,0,231
1886,01-02-2011 22:00,Spring,0,1, Mist + Cloudy ,9.02,12.88,87,6.0032,232
3369,07-02-2011 17:00,Spring,0,1, Mist + Cloudy ,13.12,15.91,70,11.0014,232
8020,16-02-2011 16:00,Spring,0,1, Clear + Few clouds,18.86,22.725,31,26.0027,232
1468,06-05-2011 09:00,Summer,0,1, Clear + Few clouds,18.86,22.725,67,19.0012,232
7514,07-05-2011 07:00,Summer,0,0, Clear + Few clouds,19.68,23.485,59,0,232
7558,09-06-2011 22:00,Summer,0,1, Mist + Cloudy ,30.34,34.09,58,11.0014,232
8173,05-07-2011 08:00,Fall,0,1, Clear + Few clouds,29.52,34.09,62,8.9981,232
2660,05-09-2011 18:00,Fall,1,0, Clear + Few clouds,27.06,29.545,89,6.0032,232
118,03-11-2011 19:00,Winter,0,1, Clear + Few clouds,18.04,21.97,67,6.0032,232
7401,02-01-2012 10:00,Spring,1,0, Clear + Few clouds,10.66,12.12,35,19.0012,232
4531,08-01-2012 17:00,Spring,0,0, Clear + Few clouds,15.58,19.695,40,15.0013,232
266,03-02-2012 11:00,Spring,0,1, Clear + Few clouds,13.12,15.15,53,19.9995,232
6276,18-03-2012 10:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,88,7.0015,232
8226,02-04-2012 02:00,Summer,0,1," Light Snow, Light Rain",18.04,21.97,94,8.9981,232
7007,09-06-2012 06:00,Summer,0,0, Clear + Few clouds,22.96,26.515,64,7.0015,232
7023,11-06-2012 03:00,Summer,0,1, Clear + Few clouds,26.24,29.545,78,7.0015,232
4025,05-10-2012 07:00,Winter,0,1, Clear + Few clouds,21.32,25,83,7.0015,232
7107,02-11-2012 09:00,Winter,0,1, Clear + Few clouds,13.94,17.425,53,7.0015,232
6439,08-12-2012 13:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,87,11.0014,232
5055,08-01-2011 01:00,Spring,0,0, Mist + Cloudy ,7.38,10.605,55,6.0032,233
1356,17-01-2011 15:00,Spring,1,0, Mist + Cloudy ,8.2,10.605,47,11.0014,233
1526,04-02-2011 11:00,Spring,0,1, Clear + Few clouds,9.02,11.365,51,11.0014,233
4806,11-02-2011 13:00,Spring,0,1, Clear + Few clouds,9.84,11.365,35,12.998,233
5842,09-04-2011 08:00,Summer,0,0, Mist + Cloudy ,13.12,15.15,93,11.0014,233
8237,19-06-2011 18:00,Summer,0,0, Mist + Cloudy ,30.34,34.09,58,6.0032,233
8465,10-08-2011 22:00,Fall,0,1, Clear + Few clouds,30.34,32.575,37,0,233
3961,02-09-2011 07:00,Fall,0,1, Clear + Few clouds,24.6,28.03,83,7.0015,233
5884,05-09-2011 06:00,Fall,1,0, Mist + Cloudy ,27.06,31.06,74,8.9981,233
4403,07-11-2011 00:00,Winter,0,1, Clear + Few clouds,13.94,18.18,87,0,233
6716,19-12-2011 00:00,Winter,0,1, Clear + Few clouds,8.2,11.365,75,6.0032,233
441,02-01-2012 09:00,Spring,1,0, Clear + Few clouds,9.84,12.88,35,0,233
7286,07-03-2012 11:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,19.9995,233
6619,12-05-2012 12:00,Summer,0,0, Clear + Few clouds,26.24,31.06,36,11.0014,233
1530,19-07-2012 23:00,Fall,0,1," Light Snow, Light Rain",27.06,29.545,89,15.0013,233
1995,16-08-2012 05:00,Fall,0,1, Clear + Few clouds,24.6,28.79,78,11.0014,233
6629,17-10-2012 08:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,76,0,233
2907,10-11-2012 13:00,Winter,0,0, Clear + Few clouds,21.32,25,39,0,233
7039,06-01-2011 04:00,Spring,0,1, Mist + Cloudy ,6.56,9.85,64,6.0032,234
5420,08-06-2011 09:00,Summer,0,1, Clear + Few clouds,31.16,35.605,58,11.0014,234
2650,03-07-2011 22:00,Fall,0,0, Mist + Cloudy ,27.06,30.305,78,7.0015,234
556,07-10-2011 08:00,Winter,0,1, Clear + Few clouds,18.86,22.725,82,0,234
5758,04-11-2011 02:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,76,0,234
872,07-01-2012 07:00,Spring,0,0, Clear + Few clouds,9.02,11.365,87,12.998,234
4611,14-01-2012 19:00,Spring,0,0, Clear + Few clouds,8.2,9.85,47,15.0013,234
3221,14-02-2012 14:00,Spring,0,1, Clear + Few clouds,16.4,20.455,40,15.0013,234
6148,14-03-2012 07:00,Spring,0,1, Clear + Few clouds,18.04,21.97,82,7.0015,234
3744,13-06-2012 05:00,Summer,0,1, Clear + Few clouds,24.6,28.03,83,12.998,234
3629,16-07-2012 05:00,Fall,0,1, Clear + Few clouds,27.06,30.305,78,7.0015,234
6777,08-09-2012 12:00,Fall,0,0, Clear + Few clouds,32.8,37.88,55,32.9975,234
6367,11-09-2012 05:00,Fall,0,1, Clear + Few clouds,18.86,22.725,72,6.0032,234
4921,13-06-2011 10:00,Summer,0,1, Clear + Few clouds,26.24,31.06,41,22.0028,235
5950,18-06-2011 09:00,Summer,0,0, Clear + Few clouds,28.7,32.575,61,15.0013,235
7949,09-07-2011 20:00,Fall,0,0, Clear + Few clouds,31.16,35.605,58,15.0013,235
2948,01-09-2011 18:00,Fall,0,1, Clear + Few clouds,29.52,33.335,54,15.0013,235
538,15-02-2012 17:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,12.998,235
6175,09-04-2012 15:00,Summer,0,1, Clear + Few clouds,23.78,27.275,28,36.9974,235
94,16-04-2012 23:00,Summer,1,0, Clear + Few clouds,28.7,31.82,45,19.9995,235
1905,12-06-2012 07:00,Summer,0,1," Light Snow, Light Rain",25.42,28.03,88,16.9979,235
6285,05-09-2012 20:00,Fall,0,1, Clear + Few clouds,29.52,35.605,84,11.0014,235
7882,12-12-2012 09:00,Winter,0,1, Mist + Cloudy ,11.48,14.395,61,8.9981,235
6395,10-06-2011 22:00,Summer,0,1, Clear + Few clouds,29.52,34.85,74,16.9979,236
2904,12-07-2011 23:00,Fall,0,1, Clear + Few clouds,31.98,35.605,52,0,236
