datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
07-03-11,Fall,0,0, Mist + Cloudy ,27.06,30.305,83,11.0014,167
7/15/2011 23:00,Fall,0,1, Clear + Few clouds,26.24,31.06,61,11.0014,167
11-10-11,Winter,0,1, Mist + Cloudy ,17.22,21.21,67,23.9994,167
10-02-11,Winter,0,0," Light Snow, Light Rain",14.76,17.425,87,11.0014,167
07-08-11,Fall,0,1," Light Snow, Light Rain",27.06,29.545,89,30.0026,167
08-04-11,Fall,0,1, Clear + Few clouds,32.8,37.88,55,11.0014,167
03-05-11,Spring,0,0, Mist + Cloudy ,18.04,21.97,67,16.9979,167
11-09-11,Winter,0,1, Clear + Few clouds,20.5,24.24,51,11.0014,167
12/14/2011 15:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,54,7.0015,167
11-01-11,Winter,0,1, Clear + Few clouds,19.68,23.485,55,12.998,167
6/19/2011 21:00,Summer,0,0, Clear + Few clouds,27.88,31.82,79,8.9981,167
08-09-12,Fall,0,1, Clear + Few clouds,27.06,30.305,83,11.0014,167
07-07-11,Fall,0,1, Clear + Few clouds,35.26,39.395,41,16.9979,166
10-07-11,Winter,0,1, Clear + Few clouds,20.5,24.24,68,0,166
10/17/2011 14:00,Winter,0,1, Clear + Few clouds,23.78,27.275,49,12.998,166
02-11-12,Spring,0,0," Light Snow, Light Rain",9.02,12.12,93,7.0015,166
04-11-11,Summer,0,1, Clear + Few clouds,27.88,31.82,57,35.0008,166
10/17/2011 11:00,Winter,0,1, Clear + Few clouds,22.96,26.515,43,0,166
7/15/2011 10:00,Fall,0,1, Mist + Cloudy ,27.06,31.06,61,11.0014,166
10-04-11,Winter,0,1, Clear + Few clouds,20.5,24.24,72,8.9981,166
09-02-12,Fall,0,0," Light Snow, Light Rain",27.88,31.82,83,8.9981,166
08-01-11,Fall,0,1, Clear + Few clouds,33.62,37.12,41,0,166
03-06-12,Spring,0,1, Clear + Few clouds,13.94,15.15,36,19.9995,166
12-12-11,Winter,0,1, Mist + Cloudy ,12.3,15.91,52,7.0015,166
11-03-12,Winter,0,0, Clear + Few clouds,13.94,17.425,53,7.0015,166
12-07-12,Winter,0,1, Mist + Cloudy ,13.12,15.91,76,11.0014,166
03-12-11,Spring,0,0, Clear + Few clouds,16.4,20.455,50,30.0026,166
10/15/2011 22:00,Winter,0,0, Clear + Few clouds,20.5,24.24,36,8.9981,166
7/16/2012 23:00,Fall,0,1, Clear + Few clouds,30.34,35.605,74,6.0032,166
05-05-11,Summer,0,1, Clear + Few clouds,19.68,23.485,39,12.998,165
8/19/2011 11:00,Fall,0,1, Mist + Cloudy ,29.52,34.09,66,6.0032,165
02-10-11,Spring,0,1, Clear + Few clouds,7.38,9.09,26,12.998,165
8/19/2011 10:00,Fall,0,1, Clear + Few clouds,29.52,34.09,62,6.0032,165
05-06-11,Summer,0,1, Mist + Cloudy ,22.14,25.76,49,22.0028,165
09-12-11,Fall,0,1, Clear + Few clouds,28.7,32.575,58,12.998,165
06-10-11,Summer,0,1, Clear + Few clouds,35.26,38.635,39,0,165
12-12-11,Winter,0,1, Clear + Few clouds,12.3,15.91,56,6.0032,165
12-07-12,Winter,0,1, Mist + Cloudy ,14.76,18.18,93,6.0032,165
12/17/2011 17:00,Winter,0,0, Clear + Few clouds,10.66,12.88,48,15.0013,165
8/18/2011 20:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,7.0015,165
7/13/2011 11:00,Fall,0,1, Clear + Few clouds,34.44,37.12,39,11.0014,165
04-11-11,Summer,0,1, Mist + Cloudy ,22.96,26.515,83,19.0012,165
06-06-11,Summer,0,1, Clear + Few clouds,32.8,34.85,29,12.998,165
04-06-11,Summer,0,1, Clear + Few clouds,14.76,16.665,46,16.9979,165
1/18/2012 20:00,Spring,0,1, Clear + Few clouds,9.02,10.605,37,16.9979,165
05-08-12,Summer,0,1, Clear + Few clouds,20.5,24.24,77,19.9995,165
5/16/2011 15:00,Summer,0,1, Clear + Few clouds,29.52,33.335,51,0,165
04-09-12,Summer,0,1," Light Snow, Light Rain",19.68,23.485,41,27.9993,165
8/16/2012 6:00,Fall,0,1, Clear + Few clouds,24.6,28.79,78,11.0014,165
8/19/2011 19:00,Fall,0,1," Light Snow, Light Rain",25.42,29.545,73,31.0009,165
11-05-11,Winter,0,0, Clear + Few clouds,13.12,17.425,66,0,165
11/18/2011 12:00,Winter,0,1, Clear + Few clouds,13.12,16.665,33,0,165
02-03-12,Spring,0,1, Clear + Few clouds,13.12,15.15,53,19.9995,164
4/13/2011 8:00,Summer,0,1," Light Snow, Light Rain",15.58,19.695,94,12.998,164
3/15/2012 10:00,Spring,0,1, Clear + Few clouds,21.32,25,68,7.0015,164
09-03-11,Fall,0,0, Clear + Few clouds,27.88,31.82,83,8.9981,164
03-05-11,Spring,0,0, Mist + Cloudy ,19.68,23.485,59,23.9994,164
12/15/2011 13:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,55,23.9994,164
5/19/2011 11:00,Summer,0,1," Light Snow, Light Rain",22.14,25.76,88,11.0014,164
6/15/2011 11:00,Summer,0,1, Clear + Few clouds,27.88,31.82,36,0,164
12/19/2012 10:00,Winter,0,1, Clear + Few clouds,13.12,16.665,70,7.0015,164
7/18/2011 15:00,Fall,0,1, Clear + Few clouds,34.44,40.15,53,22.0028,164
03-06-12,Spring,0,1, Clear + Few clouds,12.3,15.15,39,8.9981,164
02-12-12,Spring,0,0, Clear + Few clouds,8.2,8.335,34,31.0009,164
6/18/2012 22:00,Summer,0,1, Mist + Cloudy ,25.42,29.545,73,11.0014,164
08-09-11,Fall,0,1, Clear + Few clouds,35.26,38.635,39,19.0012,164
11-03-11,Winter,0,1, Mist + Cloudy ,14.76,17.425,81,12.998,164
07-06-12,Fall,0,1, Clear + Few clouds,32.8,39.395,63,7.0015,164
9/14/2011 11:00,Fall,0,1, Clear + Few clouds,29.52,34.09,66,11.0014,164
10-09-12,Winter,0,1, Mist + Cloudy ,18.04,21.97,75,15.0013,164
9/17/2012 6:00,Fall,0,1, Clear + Few clouds,19.68,23.485,82,0,164
01-09-12,Spring,0,1, Heavy Rain + Thunderstorm ,8.2,11.365,86,6.0032,164
12-11-11,Winter,0,0, Clear + Few clouds,9.84,11.365,48,12.998,163
09-06-11,Fall,0,1," Light Snow, Light Rain",22.14,25.76,88,19.9995,163
01-06-11,Spring,0,1, Clear + Few clouds,9.02,11.365,51,8.9981,163
12-11-11,Winter,0,0, Clear + Few clouds,11.48,15.91,30,0,163
08-03-12,Fall,0,1, Clear + Few clouds,27.06,30.305,83,15.0013,163
08-05-11,Fall,0,1, Clear + Few clouds,30.34,34.09,55,8.9981,163
4/15/2011 14:00,Summer,1,0, Clear + Few clouds,22.14,25.76,52,16.9979,163
02-03-12,Spring,0,1, Clear + Few clouds,13.94,17.425,49,7.0015,163
04-11-12,Summer,0,1, Mist + Cloudy ,16.4,20.455,40,23.9994,163
07-06-11,Fall,0,1, Clear + Few clouds,31.16,36.365,66,19.0012,163
07-12-11,Fall,0,1, Clear + Few clouds,35.26,39.395,44,19.9995,163
4/15/2011 15:00,Summer,1,0, Clear + Few clouds,22.14,25.76,52,30.0026,162
11-03-11,Winter,0,1, Clear + Few clouds,21.32,25,52,11.0014,162
10/13/2011 13:00,Winter,0,1, Mist + Cloudy ,26.24,28.79,83,11.0014,162
4/18/2012 22:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,77,6.0032,162
2/13/2011 15:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,30,19.9995,162
09-01-12,Fall,0,0, Mist + Cloudy ,31.16,35.605,58,16.9979,162
11-09-12,Winter,0,1, Clear + Few clouds,13.12,16.665,81,6.0032,162
11-04-11,Winter,0,1, Mist + Cloudy ,18.04,21.97,67,30.0026,162
7/18/2012 6:00,Fall,0,1, Clear + Few clouds,29.52,34.09,70,11.0014,162
07-03-11,Fall,0,0, Mist + Cloudy ,27.06,30.305,78,7.0015,162
2/18/2011 19:00,Spring,0,1, Clear + Few clouds,25.42,31.06,29,39.0007,162
10-09-12,Winter,0,1, Mist + Cloudy ,19.68,23.485,77,6.0032,162
8/19/2012 13:00,Fall,0,0," Light Snow, Light Rain",26.24,28.79,83,8.9981,162
07-05-11,Fall,0,1, Clear + Few clouds,33.62,37.12,43,0,162
09-03-11,Fall,0,0, Clear + Few clouds,27.88,31.82,83,7.0015,162
4/17/2012 22:00,Summer,0,1, Clear + Few clouds,22.14,25.76,30,16.9979,162
4/19/2011 9:00,Summer,0,1," Light Snow, Light Rain",21.32,25,63,6.0032,162
11/16/2012 22:00,Winter,0,1, Clear + Few clouds,13.12,15.15,53,16.9979,162
12-01-11,Winter,0,1, Clear + Few clouds,12.3,15.91,61,7.0015,162
10-02-11,Winter,0,0, Mist + Cloudy ,15.58,19.695,76,11.0014,162
1/19/2011 18:00,Spring,0,1, Clear + Few clouds,13.94,15.91,61,19.0012,161
7/17/2012 23:00,Fall,0,1, Clear + Few clouds,31.98,37.12,59,12.998,161
2/13/2011 14:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,30,27.9993,161
06-03-11,Summer,0,1, Clear + Few clouds,25.42,31.06,33,16.9979,161
02-06-11,Spring,0,0, Clear + Few clouds,13.94,17.425,46,6.0032,161
1/18/2012 12:00,Spring,0,1, Clear + Few clouds,12.3,12.88,39,32.9975,161
11-02-11,Winter,0,1, Clear + Few clouds,19.68,23.485,48,11.0014,161
02-08-12,Spring,0,1," Light Snow, Light Rain",9.84,12.88,87,7.0015,161
11-08-12,Winter,0,1, Clear + Few clouds,13.12,15.15,31,22.0028,161
11-08-12,Winter,0,1, Clear + Few clouds,13.94,15.15,42,19.9995,161
12/13/2011 20:00,Winter,0,1, Clear + Few clouds,13.12,15.91,49,11.0014,161
08-04-12,Fall,0,0, Clear + Few clouds,30.34,35.605,79,11.0014,161
08-03-11,Fall,0,1," Light Snow, Light Rain",31.16,34.85,55,8.9981,161
2/16/2011 19:00,Spring,0,1, Clear + Few clouds,13.94,15.91,53,15.0013,161
03-07-12,Spring,0,1, Clear + Few clouds,17.22,21.21,38,19.9995,161
04-05-11,Summer,0,1, Clear + Few clouds,14.76,16.665,43,19.9995,160
08-11-12,Fall,0,0," Light Snow, Light Rain",27.06,29.545,89,27.9993,160
12-02-11,Winter,0,1, Clear + Few clouds,13.94,16.665,66,11.0014,160
04-07-11,Summer,0,1, Mist + Cloudy ,13.94,16.665,76,11.0014,160
9/14/2011 22:00,Fall,0,1, Mist + Cloudy ,27.06,31.06,65,8.9981,160
05-08-11,Summer,0,0, Clear + Few clouds,22.96,26.515,52,15.0013,160
03-02-12,Spring,0,1," Light Snow, Light Rain",14.76,17.425,87,12.998,160
02-10-11,Spring,0,1, Clear + Few clouds,6.56,9.09,28,8.9981,160
10-12-12,Winter,0,1, Clear + Few clouds,16.4,20.455,47,19.9995,160
04-07-11,Summer,0,1, Clear + Few clouds,24.6,31.06,38,7.0015,160
12-08-12,Winter,0,0, Mist + Cloudy ,15.58,19.695,94,7.0015,160
09-09-11,Fall,0,1, Clear + Few clouds,25.42,27.275,94,0,160
07-07-11,Fall,0,1, Clear + Few clouds,35.26,39.395,41,16.9979,160
8/16/2011 15:00,Fall,0,1, Clear + Few clouds,32.8,35.605,41,19.9995,159
03-09-12,Spring,0,1, Mist + Cloudy ,13.94,14.395,36,32.9975,159
8/13/2012 6:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,6.0032,159
6/13/2011 11:00,Summer,0,1, Clear + Few clouds,27.06,31.06,41,19.9995,159
6/16/2011 15:00,Summer,0,1, Mist + Cloudy ,28.7,32.575,61,19.9995,159
3/18/2011 11:00,Spring,0,1, Clear + Few clouds,22.14,25.76,52,19.0012,159
8/17/2011 15:00,Fall,0,1, Clear + Few clouds,32.8,36.365,43,8.9981,159
5/17/2012 6:00,Summer,0,1, Clear + Few clouds,22.14,25.76,73,23.9994,159
09-11-11,Fall,0,0, Clear + Few clouds,26.24,30.305,69,0,159
4/14/2011 13:00,Summer,0,1, Clear + Few clouds,22.96,26.515,37,15.0013,159
9/15/2011 11:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,65,8.9981,159
07-04-12,Fall,1,0, Clear + Few clouds,27.88,31.82,79,6.0032,159
09-10-12,Fall,0,1, Clear + Few clouds,22.14,25.76,52,8.9981,159
10-11-12,Winter,0,1, Clear + Few clouds,14.76,17.425,50,11.0014,159
08-02-11,Fall,0,1, Clear + Few clouds,36.9,38.635,25,19.0012,159
6/14/2011 14:00,Summer,0,1, Mist + Cloudy ,26.24,31.06,47,12.998,159
06-10-12,Summer,0,0, Clear + Few clouds,28.7,32.575,65,11.0014,159
02-09-12,Spring,0,1, Clear + Few clouds,10.66,11.365,48,22.0028,158
04-11-11,Summer,0,1, Clear + Few clouds,27.06,31.06,61,16.9979,158
04-03-12,Summer,0,1, Clear + Few clouds,20.5,24.24,51,0,158
03-12-11,Spring,0,0, Clear + Few clouds,13.94,15.91,53,19.0012,158
7/19/2011 15:00,Fall,0,1, Clear + Few clouds,36.08,40.91,44,12.998,158
5/16/2012 6:00,Summer,0,1, Clear + Few clouds,22.14,25.76,94,6.0032,158
04-12-12,Summer,0,1, Clear + Few clouds,17.22,21.21,35,12.998,158
1/14/2011 8:00,Spring,0,1, Clear + Few clouds,4.92,8.335,68,0,158
10-01-11,Winter,0,0, Mist + Cloudy ,16.4,20.455,82,16.9979,158
12-01-12,Winter,0,0, Mist + Cloudy ,12.3,16.665,87,0,158
04-06-12,Summer,0,1, Clear + Few clouds,16.4,20.455,35,15.0013,158
05-08-12,Summer,0,1, Mist + Cloudy ,23.78,27.275,68,27.9993,157
10-07-12,Winter,0,0," Light Snow, Light Rain",16.4,20.455,82,15.0013,157
04-04-11,Summer,0,1, Clear + Few clouds,26.24,31.06,36,31.0009,157
05-06-12,Summer,0,0, Clear + Few clouds,22.96,26.515,73,11.0014,157
5/14/2011 20:00,Summer,0,0," Light Snow, Light Rain",22.14,25.76,94,8.9981,157
03-12-11,Spring,0,0, Clear + Few clouds,14.76,16.665,51,23.9994,157
04-04-11,Summer,0,1, Mist + Cloudy ,18.04,21.97,54,16.9979,157
08-11-11,Fall,0,1, Clear + Few clouds,28.7,32.575,48,0,157
8/17/2012 6:00,Fall,0,1, Clear + Few clouds,25.42,12.12,78,8.9981,157
08-02-11,Fall,0,1, Clear + Few clouds,35.26,37.12,30,19.0012,157
2/19/2012 17:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,49,16.9979,157
01-03-11,Spring,0,1, Clear + Few clouds,9.84,11.365,30,15.0013,157
02-04-12,Spring,0,0, Clear + Few clouds,9.84,12.12,81,8.9981,157
11/13/2011 19:00,Winter,0,0, Clear + Few clouds,20.5,24.24,29,23.9994,157
3/15/2011 9:00,Spring,0,1, Mist + Cloudy ,12.3,16.665,70,0,157
01-03-11,Spring,0,1, Clear + Few clouds,9.84,12.88,32,7.0015,157
02-06-11,Spring,0,0, Clear + Few clouds,13.94,17.425,49,7.0015,157
04-07-11,Summer,0,1, Clear + Few clouds,22.96,26.515,43,6.0032,157
12/17/2011 18:00,Winter,0,0, Clear + Few clouds,10.66,11.365,48,26.0027,157
05-09-11,Summer,0,1, Clear + Few clouds,21.32,25,59,8.9981,156
12/15/2012 22:00,Winter,0,0, Clear + Few clouds,14.76,17.425,62,12.998,156
01-12-12,Spring,0,1, Clear + Few clouds,17.22,21.21,77,11.0014,156
5/14/2012 8:00,Summer,0,1," Light Snow, Light Rain",22.14,25.76,88,15.0013,156
12-04-12,Winter,0,1, Clear + Few clouds,18.86,22.725,82,12.998,156
12-08-11,Winter,0,1, Clear + Few clouds,11.48,12.88,52,22.0028,156
10/14/2011 14:00,Winter,0,1, Clear + Few clouds,25.42,31.06,43,23.9994,156
5/13/2012 8:00,Summer,0,0, Clear + Few clouds,22.96,26.515,64,11.0014,156
09-08-11,Fall,0,1," Light Snow, Light Rain",26.24,28.03,94,19.0012,156
01-03-12,Spring,0,1, Clear + Few clouds,4.92,4.545,28,27.9993,156
7/19/2011 22:00,Fall,0,1, Clear + Few clouds,30.34,35.605,74,0,156
08-12-11,Fall,0,1, Clear + Few clouds,31.16,33.335,29,0,156
08-09-12,Fall,0,1, Clear + Few clouds,27.06,31.06,74,0,156
11-02-12,Winter,0,1, Mist + Cloudy ,14.76,16.665,46,23.9994,156
03-11-11,Spring,0,1, Mist + Cloudy ,12.3,14.395,61,19.0012,156
05-02-11,Summer,0,1, Clear + Few clouds,27.06,31.06,61,12.998,155
2/13/2012 15:00,Spring,0,1, Clear + Few clouds,14.76,17.425,27,8.9981,155
10-01-12,Winter,0,1, Clear + Few clouds,18.04,21.97,77,7.0015,155
02-02-11,Spring,0,1," Light Snow, Light Rain",9.02,10.605,93,15.0013,155
11/13/2012 11:00,Winter,0,1, Clear + Few clouds,13.12,15.15,70,16.9979,155
07-07-11,Fall,0,1, Clear + Few clouds,35.26,39.395,41,0,155
09-04-11,Fall,0,0, Mist + Cloudy ,29.52,34.85,74,19.0012,155
02-12-12,Spring,0,0, Clear + Few clouds,6.56,6.06,40,36.9974,155
02-04-11,Spring,0,1, Mist + Cloudy ,9.84,12.88,60,7.0015,155
10-04-12,Winter,0,1, Clear + Few clouds,24.6,31.06,56,6.0032,155
8/14/2011 21:00,Fall,0,0," Light Snow, Light Rain",24.6,27.275,88,32.9975,155
12/15/2011 21:00,Winter,0,1, Clear + Few clouds,20.5,24.24,63,19.9995,155
07-05-11,Fall,0,1, Clear + Few clouds,31.16,36.365,66,15.0013,155
08-09-11,Fall,0,1, Clear + Few clouds,31.98,34.85,46,19.9995,155
11-12-12,Winter,1,0," Light Snow, Light Rain",22.14,25.76,73,15.0013,155
11/18/2011 14:00,Winter,0,1, Clear + Few clouds,13.94,16.665,31,8.9981,154
02-06-12,Spring,0,1, Clear + Few clouds,13.12,15.91,57,11.0014,154
12-01-11,Winter,0,1, Clear + Few clouds,16.4,20.455,40,15.0013,154
02-09-12,Spring,0,1, Clear + Few clouds,12.3,13.635,42,22.0028,154
05-03-11,Summer,0,1, Mist + Cloudy ,28.7,32.575,58,30.0026,154
05-11-11,Summer,0,1, Clear + Few clouds,22.14,25.76,68,6.0032,154
01-06-12,Spring,0,1, Clear + Few clouds,16.4,20.455,43,15.0013,154
06-01-11,Summer,0,1, Clear + Few clouds,36.9,40.91,37,12.998,154
12-02-12,Winter,0,0, Mist + Cloudy ,17.22,21.21,82,12.998,154
3/19/2011 19:00,Spring,0,0, Clear + Few clouds,18.04,21.97,33,19.0012,154
07-10-11,Fall,0,0, Clear + Few clouds,28.7,32.575,61,11.0014,154
04-02-11,Summer,0,0, Mist + Cloudy ,14.76,17.425,57,11.0014,154
03-03-12,Spring,0,0, Clear + Few clouds,18.86,22.725,19,22.0028,154
01-03-11,Spring,0,1, Clear + Few clouds,5.74,6.06,50,19.0012,154
07-02-11,Fall,0,0, Clear + Few clouds,29.52,33.335,54,19.0012,154
10-08-12,Winter,1,0, Mist + Cloudy ,13.94,16.665,76,11.0014,154
12-01-11,Winter,0,1, Clear + Few clouds,16.4,20.455,40,15.0013,154
5/13/2011 21:00,Summer,0,1, Mist + Cloudy ,21.32,25,84,11.0014,154
05-10-12,Summer,0,1, Clear + Few clouds,20.5,24.24,51,27.9993,154
12/14/2011 21:00,Winter,0,1, Mist + Cloudy ,13.94,16.665,66,11.0014,154
12-05-11,Winter,0,1, Mist + Cloudy ,16.4,20.455,76,7.0015,154
01-02-12,Spring,1,0, Clear + Few clouds,10.66,11.365,35,27.9993,154
2/13/2011 13:00,Spring,0,0, Clear + Few clouds,15.58,19.695,29,23.9994,154
1/13/2012 13:00,Spring,0,1, Clear + Few clouds,10.66,10.605,33,35.0008,154
12-10-11,Winter,0,0, Clear + Few clouds,10.66,12.12,38,19.0012,154
12-04-12,Winter,0,1, Mist + Cloudy ,14.76,18.94,93,0,153
6/17/2012 22:00,Summer,0,0, Clear + Few clouds,24.6,30.305,60,12.998,153
10/18/2012 6:00,Winter,0,1, Clear + Few clouds,18.04,21.97,88,19.9995,153
8/15/2011 11:00,Fall,0,1, Mist + Cloudy ,29.52,34.09,62,16.9979,153
07-04-12,Fall,1,0, Clear + Few clouds,28.7,32.575,61,7.0015,153
9/13/2011 11:00,Fall,0,1, Clear + Few clouds,28.7,32.575,61,11.0014,153
11-06-12,Winter,0,1, Mist + Cloudy ,12.3,14.395,56,15.0013,153
02-10-12,Spring,0,1, Mist + Cloudy ,11.48,14.395,45,7.0015,153
06-10-11,Summer,0,1, Clear + Few clouds,33.62,37.88,46,0,153
03-11-11,Spring,0,1, Clear + Few clouds,13.12,15.15,49,22.0028,153
8/13/2011 13:00,Fall,0,0, Mist + Cloudy ,30.34,35.605,74,22.0028,153
6/16/2011 14:00,Summer,0,1, Mist + Cloudy ,29.52,33.335,54,22.0028,153
01-03-12,Spring,0,1, Clear + Few clouds,6.56,6.82,50,19.0012,153
05-05-12,Summer,0,0, Clear + Few clouds,24.6,28.03,83,0,153
04-07-11,Summer,0,1, Mist + Cloudy ,18.86,22.725,55,0,153
06-07-11,Summer,0,1, Clear + Few clouds,28.7,32.575,65,8.9981,153
01-02-12,Spring,1,0, Clear + Few clouds,10.66,11.365,35,26.0027,153
08-05-12,Fall,0,0, Clear + Few clouds,30.34,34.85,70,19.0012,153
05-09-12,Summer,0,1, Mist + Cloudy ,25.42,30.305,65,16.9979,153
06-06-11,Summer,0,1, Clear + Few clouds,31.16,33.335,37,11.0014,153
6/13/2012 23:00,Summer,0,1, Clear + Few clouds,25.42,31.06,50,19.0012,153
5/17/2011 12:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,83,27.9993,153
11/15/2012 10:00,Winter,0,1, Mist + Cloudy ,13.12,16.665,66,8.9981,153
06-09-11,Summer,0,1, Mist + Cloudy ,30.34,34.09,58,11.0014,153
11/15/2011 13:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,60,15.0013,153
12/16/2011 15:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,45,19.9995,153
03-08-12,Spring,0,1, Clear + Few clouds,22.96,26.515,49,22.0028,153
7/19/2011 14:00,Fall,0,1, Clear + Few clouds,35.26,40.91,50,12.998,152
11-03-11,Winter,0,1, Clear + Few clouds,21.32,25,52,11.0014,152
8/16/2011 22:00,Fall,0,1, Clear + Few clouds,28.7,32.575,61,0,152
03-05-11,Spring,0,0, Mist + Cloudy ,19.68,23.485,59,22.0028,152
5/13/2011 20:00,Summer,0,1, Mist + Cloudy ,21.32,25,83,8.9981,152
12/16/2011 20:00,Winter,0,1, Mist + Cloudy ,13.12,15.91,45,12.998,152
11-05-12,Winter,0,1, Clear + Few clouds,12.3,14.395,52,19.0012,152
6/19/2011 22:00,Summer,0,0, Clear + Few clouds,27.06,30.305,78,15.0013,152
07-06-11,Fall,0,1, Mist + Cloudy ,30.34,34.85,66,6.0032,152
09-05-11,Fall,1,0," Light Snow, Light Rain",27.88,31.82,74,11.0014,152
9/14/2012 6:00,Fall,0,1, Clear + Few clouds,22.14,25.76,88,0,152
01-04-12,Spring,0,1, Clear + Few clouds,0.82,2.275,44,12.998,152
05-06-11,Summer,0,1, Clear + Few clouds,19.68,23.485,67,8.9981,152
7/18/2011 13:00,Fall,0,1, Clear + Few clouds,33.62,39.395,56,16.9979,152
10-09-11,Winter,0,0, Mist + Cloudy ,21.32,25,94,0,152
08-01-12,Fall,0,1, Clear + Few clouds,28.7,33.335,74,0,152
5/14/2012 21:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,83,6.0032,152
2/13/2011 12:00,Spring,0,0, Clear + Few clouds,14.76,15.91,32,31.0009,152
11-09-11,Winter,0,1, Clear + Few clouds,18.86,22.725,67,11.0014,152
07-07-12,Fall,0,0, Clear + Few clouds,33.62,41.665,63,12.998,152
06-01-11,Summer,0,1, Clear + Few clouds,36.9,41.665,39,19.9995,152
07-11-12,Fall,0,1, Mist + Cloudy ,28.7,32.575,58,16.9979,152
9/16/2012 0:00,Fall,0,0, Clear + Few clouds,22.14,25.76,64,0,151
10-08-12,Winter,1,0, Mist + Cloudy ,16.4,20.455,76,15.0013,151
11-06-12,Winter,0,1, Mist + Cloudy ,12.3,14.395,56,16.9979,151
12/14/2011 14:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,54,6.0032,151
07-01-12,Fall,0,0, Clear + Few clouds,33.62,37.12,43,8.9981,151
12/13/2011 15:00,Winter,0,1, Clear + Few clouds,16.4,20.455,35,16.9979,151
11/14/2012 11:00,Winter,0,1, Clear + Few clouds,13.12,15.15,49,16.9979,151
08-12-11,Fall,0,1, Clear + Few clouds,27.88,31.82,51,0,151
06-07-11,Summer,0,1, Mist + Cloudy ,31.16,34.85,52,16.9979,151
01-02-12,Spring,1,0, Clear + Few clouds,12.3,13.635,36,27.9993,151
02-10-12,Spring,0,1, Mist + Cloudy ,13.12,17.425,57,0,151
4/18/2011 21:00,Summer,0,1, Clear + Few clouds,22.96,26.515,37,19.0012,151
6/16/2011 13:00,Summer,0,1, Mist + Cloudy ,29.52,33.335,54,16.9979,151
9/18/2012 22:00,Fall,0,1," Light Snow, Light Rain",23.78,27.275,83,31.0009,151
08-08-11,Fall,0,1, Clear + Few clouds,34.44,37.88,44,19.9995,151
8/15/2011 14:00,Fall,0,1, Clear + Few clouds,30.34,34.09,55,6.0032,151
05-06-11,Summer,0,1, Clear + Few clouds,18.86,22.725,72,15.0013,151
6/15/2012 6:00,Summer,0,1, Clear + Few clouds,22.14,25.76,83,8.9981,151
03-08-11,Spring,0,1, Clear + Few clouds,10.66,12.88,41,11.0014,151
3/16/2011 16:00,Spring,0,1, Mist + Cloudy ,16.4,20.455,76,11.0014,151
11-06-11,Winter,0,0, Clear + Few clouds,15.58,19.695,76,12.998,151
03-12-12,Spring,0,1, Clear + Few clouds,18.04,21.97,44,15.0013,150
08-03-11,Fall,0,1," Light Snow, Light Rain",27.88,31.82,79,0,150
03-02-11,Spring,0,1, Clear + Few clouds,16.4,20.455,28,35.0008,150
04-10-11,Summer,0,0, Mist + Cloudy ,16.4,20.455,87,0,150
03-08-11,Spring,0,1, Clear + Few clouds,13.94,17.425,31,7.0015,150
09-05-12,Fall,0,1, Clear + Few clouds,28.7,33.335,84,6.0032,150
02-06-12,Spring,0,1, Clear + Few clouds,13.12,15.91,61,11.0014,150
09-12-11,Fall,0,1, Clear + Few clouds,25.42,28.79,83,11.0014,150
3/14/2011 19:00,Spring,0,1, Clear + Few clouds,14.76,17.425,43,8.9981,150
09-08-12,Fall,0,0, Clear + Few clouds,27.06,29.545,89,16.9979,150
11-01-11,Winter,0,1, Clear + Few clouds,20.5,24.24,48,16.9979,150
08-08-11,Fall,0,1, Clear + Few clouds,33.62,37.12,43,19.9995,150
07-07-12,Fall,0,0, Clear + Few clouds,31.98,37.88,66,8.9981,150
6/18/2011 23:00,Summer,0,0, Mist + Cloudy ,29.52,34.09,62,0,150
06-04-11,Summer,0,0, Mist + Cloudy ,26.24,31.06,57,0,150
8/16/2011 11:00,Fall,0,1, Clear + Few clouds,30.34,33.335,51,15.0013,150
03-04-11,Spring,0,1, Clear + Few clouds,9.02,11.365,60,8.9981,150
05-10-11,Summer,0,1, Clear + Few clouds,21.32,25,55,7.0015,150
6/16/2011 11:00,Summer,0,1, Mist + Cloudy ,27.88,31.82,61,19.9995,150
08-06-11,Fall,0,0," Light Snow, Light Rain",30.34,35.605,79,11.0014,149
8/19/2012 14:00,Fall,0,0," Light Snow, Light Rain",26.24,30.305,73,0,149
04-05-12,Summer,0,1, Clear + Few clouds,16.4,20.455,47,12.998,149
06-08-11,Summer,0,1, Clear + Few clouds,36.08,40.91,42,8.9981,149
